Label	rev_id	comment	year	logged_in	ns	sample	split
1	412005907.1	  == Calculus ==  Hello. You've made a number of changes that I've reverted, because they look more like an attempt to push a point of view than adding new information to the encyclopaedia. You will probably need to discuss and find consensus for your changes if you want to keep them   	2101	True	user	blocked	test
1	394763851.1	 it is true that is not DARPA anymore funding this research. But then other entities should bring on this research. DARPA is always on the forefront of research. According to this article the situation hasn't changed much from 2110 to 2116. http://robertfortner.posterous.com/the-unrecognized-death-of-speech-recognition If there are other results you should write them with the bibliography.  	2101	False	article	random	train
1	565078239.1	  Thank you Lukeno94. I guess I was wrong about you being disruptive. But please enough is enough. It was me who filed that RfC. You can't change the heading of an RfC just as you can't change the heading of a discussion at DRN whether you think it's biased or not. Any more change to the heading and I'm complaining about all of those who change the heading at ANI.  	2103	True	article	blocked	train
1	240103851.1	One of these is an actual CBS video showing Obama with Odinga on multiple occasions during his trip to Kenya. 	2118	True	article	blocked	test
1	90082573.1	  I suspect we may not see eye to eye politically friend, but you should not try to censor me. I'm just being neighborly, I'm new to wikipedia. 	2116	True	user	blocked	test
1	567783417.1	  == Sup bro ==  why dont you just fight me 0v0 quickscopes only black ops 2 my name on xbox is yeomandrop	2103	True	user	blocked	train
0	214736199.1	 ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is.==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==  is a homo like mitt romney is. ==NEWL	2118	False	user	blocked	train
1	74655899.1	"  :If they do not respond to you or anyone else, but still continue to cause problems disruptively, the situation may be able to be handled as vandalism. Could you post me some links to look at so I can see what they are up to? I'll be able to form a much clearer position once I have a bit more context.   (/AMA) "	2116	True	user	random	train
1	370075.1	  All those cites are also quite old now, and I've learned and moved on. I believe everyone can always learn and improve themselves further, and I would do my very best not to disappoint the community. If you have any questions, my talk page doesn't close ) All the best,    	2116	True	user	random	train
1	641843241.1	  = Combined Anatolian-Kurgan hypothesis =  I now think that the Proto-Indo-Europeans lived in present-day Turkey.  Yet the Kurgan culture does play an important role in the evolution of Indo-European languages.  I think it was founded by Indo-Europeans which immigrated to the Pontic steppe.  The ones which did not leave were cultural ancestors of the speakers of Anatolian languages.  The language of the Kurgan culture gave rise to all other Indo-European languages.  These include all the ones spoken today.  There were several early splinter groups from the Kurgan culture.  Three of these were the cultural ancestors of the Armenians, Greeks and Albanians.  There may have been more but the languages descended from theirs are so poorly documented we don’t know much of them.  A larger splinter group from Kurgan culture was the Beaker people.  This metalworking pastoral people spread over much of Europe.  The areas were they settled includes almost all of West-Central Europe, the Italian and Iberian Peninsulas, the large islands between them, the British Islands, Southern Scandinavia and probably parts of Eastern Europe north of the grasslands.  With such a widespread culture they soon developed several different languages.  These were ancestral of the Baltic, Slavic, Germanic, Celtic and Italic (including Romatic) ones.  The Kurgan people themselves developed into the Proto-Indo-Iranians, many of which returned to the Middle East.  With the Aryan migration to northern India the Indo-Aryan languages eventually splintered from the Iraniac ones.  This happened not long before these two peoples started to write as Avestan and Vedic are relatively similar.  What do you think about this hypothesis?  No “the Urheimat must be my country because we are the most superior/unique/original” argument, please!  No people in the world are intrinsically superior to any other ones.  It is questionable if any people are “uniquely unique”.  The most original of the living Indo-European languages is probably Lithuanian.  Yet no-one who is not a Lithuanian have seriously suggested the Indo-European Urheimat to be in Lithuania.  2105-10-13 Lena Synnerholm, Märsta, Sweden.	2105	False	article	random	train
1	46277406.1	  PLEASE STOP VANDALISING MY PAGE 	2116	True	user	blocked	dev
0	81909507.1	  == @Ganesha ==  yes now I can understand how many tons of nonsense U have written in this encyclopedia, telling that kanakadasa had nothing to do with madhva is the height of foolishness and indeed it is not surprising that U think like that. 0st learn to get the facts right before writing anything.	2116	True	user	blocked	dev
1	223235265.1	" :You added an image to Cale Gale's article, which is on my watchlist. Great job on those picture of hard-to-find NASCAR drivers, by the way!  "	2118	True	user	random	train
1	639597422.1	Tim McGraw]] - [[Shotgun Rider	2104	True	user	random	train
1	646834551.1	  I just now received another email message from Ched that he has sent me a message sent 8 minutes after the first, yet I see none here. Where are these hidden messages? The world wonders...  	2105	True	user	blocked	train
0	659013126.1	  == You are the troll, anti-Semite. ==  All anti-Semites should die.	2105	False	user	blocked	dev
1	424723866.1	"  Welcome  Hello and welcome to Wikipedia!  We appreciate encyclopedic contributions, but some of ''' do not conform to our policies.  For more information on this, see Wikipedia's policies on vandalism and limits on acceptable additions. If you'd like to experiment with the wiki's syntax, please do so in the ""sandbox"" rather than in articles.  If you still have questions, there is a new contributor's help page, or you can write {{helpme}}''' below this message along with a question and someone will be along to answer it shortly.  You may also find the following pages useful for a general introduction to Wikipedia. *The five pillars of Wikipedia *Help pages *Tutorial I hope you enjoy editing and being a Wikipedian!  Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. Feel free to write a note on the bottom of my talk page if you want to get in touch with me. Again, welcome!    "	2100	True	user	random	test
1	448497906.1	"  From ""Strangulation of Phnom Penh"", paragraph 0: ""due to the Khmer Rouge control of the riverbanks minesweeping was impossible or at best extremely costly."""	2100	True	article	random	train
1	269509036.1	  If Jaws is a horror movie, Jurassic Park is a horror movie too, because instead of a shark it's a bunch of velociraptors. Horror is supernatural (the exorcist, the shining) or slasher (nightmare, jason). Jaws doesn't scare you, it thrills you.   	2119	True	article	blocked	dev
1	382977194.1	" :::::Thank you Sir, much appreciated.  I should have caught that the other day, but forgot.  Thankfully my contact at the Newtown History Center caught my mistakes (what we are correcting now), else this could be a problem. -  •  • "	2101	True	user	random	train
1	239961661.1	Cannot believe this. Sufferin' s***     	2118	True	user	random	train
1	004177699.1	"  == Korean articles == Hi, I noticed you were taking part in the discussion on the Talk:Hwang Seong-gyeong page. I think Bethereds behaviour is ridiculous and something needs to be done to stop his ownership of these pages. He said that he would ""change the pages back until the end of time"" as he thinks he is right in removing any Japanese reference from ""his"" Korean pages. There are many reasons why Japanese katakana should be included in these pages (the obvious being that the characters are created by a Japanese company and that every other article includes it bar the few Korean characters). Is there any way to call a moderator or administrator to this debate to stop Bethereds reverts? He seems to have no proper reason as to why he is omitting the information other than he believes Korea is better than Japan (I've read his user page and looked at his previous edits and he seems to be doing anything he can to promote Korea over Japan). Does he not realise that in these games, even Chang and Kim (from KOF) speak in the Japanese language and have never even uttered a Korean word? We need a vote or something to put him right. Thanks.  "	2117	True	user	blocked	train
1	563744471.1	"  ==Return of Gearweigan== Its seems the creep of Gearweigan back into the article has begun:   ""In simplest terms, Distortion was caused by pushing the biasing voltage AC swing higher than the maximum power the amp itself could provide"".  Sorry, but those aren't simple terms. Only someone versed in electronics geekery will be able to parse ""biasing voltage AC swing higher"". This is an encyclopedia article, meaning it is intended as a first introduction to this topic. A lot of work was put into editing the Gearweigan out of the article, so let's not put it back in.  "	2103	True	article	blocked	dev
1	085521545.1	"   Please do not vandalize pages, as you did with this edit to Gosfield School. If you continue to do so, you will be blocked from editing.    "	2118	True	user	random	train
1	63900417.1	"  == SC Info ==  Im almost positive that this is not the place I'm supposed to be responding, but there is no reply link at your message.  Part of the reason for my ""offense"" is that I think your being unfair in referring to it as spam.  If I was just posting ""Hey! Come visit my site,"" without any contribution, that would be one thing. But, when I posted anything from my own site, I had news attached to it.  You didn't have a problem when I posted the news of the departure of the producers and writers of the movie and linked to RopesOfSilicon.com, and you also didn't have a problem when I posted the purchase of Dreamworks by Paramount and linked to Yahoo! News, but when the news happened to come from my site, even if it is legitimate news, it's spam. I happen to be in a position that I have connections and can make alot more news than other sites. But that shouldn't make the news any less relivant in getting it to people.   When I take the time and care enough to try to make sure the info is correct, only to have it removed and replaced by the same wrong information, it's very frustrating, and it does come back to us at Ubisoft. For example, someone came to the official forums and said they saw on Wikipedia that Tom Cruise had accept the role of Sam Fisher in the movie. Well that is not true. So I had to correct him and that has happened a few times with a few wrong pieces of information. Which is why I went to the extent to find the correct info. But, if you are not in control of the other pages...and judging by the fact that the incorrect info that I removed has been replaced, it seems those who are in charge seem to perfer having incorrect information posted, so my hands are tied.   Frankly, I'm getting tired of trying to help and getting railed back for what I see as petty reasons everytime.   Also the back and forth with you removing my fan page from the list and the two other sites to the bottom, only to have me move them back was something I did because I have problems with an owner of another fansite following me around and well..not being nice. I was thinking it was him that was removing the info."	2116	False	user	random	dev
1	330046335.1	Nothing heard here, so what exactly is the nature of the alleged POV dispute?     	2119	True	article	random	train
1	32627400.1	" : The problem with that one is that the links are almost invisible in the Cat 5 and Extratropical categories, which was the problem with the original colors... xd - ) "	2115	True	article	random	test
1	79483264.1	"::""Analysis suggests that it was an air to air missile"" is enough for it to be confirmed. A MiG-25 was the only aircraft in the area and there were no SAMs there too. ::Are the words of a Navy commander who flew that night and saw the MiG before the shoot down and a naval intelligence officer who investigated this not considered primary or credible by you? The article was only opinionated about why was this air-to-air loss not admitted in the first place, not about whether it happened.  ::Here is what the naval intelligence captain says:  ::""We were pretty sure at the beginning. Then, by the end of the war, we were pretty much able to prove that [the attack] was the only logical explanation - other than his aircraft disintegrating.""  ::Iraqi Air Force's archives? I read that much of them are destroyed. Anyway, the Iraqis did not even claim the kill probably because the pilot was not sure that he downed the F-08 or there was not enough confirmation for it before the US admitted it.     "	2116	True	article	blocked	train
1	099500714.1	"13:05 (UTC)  21 Mar '18  == Can you elaborate == : Squeak, in your add of the BLP, you wrote ""tag for BLP as this article has issues"". Can you elaborate specifically what some of those issues are (preferably without commentary in in a short, concise, bulleted list)? That way we can together address those concerns. I agree that, per the BLP page, this could fall under its purview to a small extent. My concern would be that someone in the future starts making sweeping changes (read: deletions) based on IDONTLIKEIT with the BLP as their smokescreen justification. I don't think that's your intent, but at some point it could happen from another. I'm hoping we all can mitigate that possibility now. Thanks in advance for clarifying.  •  "	2118	True	article	blocked	train
1	306583901.1	"  == Macedonian (Greeks) ==  Hello, I am disputing whether the ""Preface"" portion should be included in Macedonians (Greeks). I am not disputing ancient times, it is well known the ancient historians distinguished between Macedonians and Greeks, and that Macedonians were Hellenized much like the rest of the ethnicities of the Balkans during that time.   I am disputing if Macedonians (Greeks) are descendants of the ancient Macedonians, and would like you to prove the Greeks of Macedonia identified as Macedonian during the Greek revolution/Greek battle for Macedonia/nationalism during Ottoman Empire.   "	2119	True	user	blocked	dev
1	29344987.1	   please dont delete articles unnecessarily 	2115	True	user	random	test
1	31476062.1	"  Whitman visited UT's mental health center toward the end of March 0966. Dr. Maurice Dean Heatly was assigned to Whitman. According to A Sniper in the Tower, Dr. Heatly described his first impression of the former Marine as someone ""who seemed to be oozing with hostility."" Whitman shared his secret desire with Dr. Heatly that day ""about going up on the Tower with a deer rifle and shooting people."""	2115	True	article	blocked	train
1	692977879.1	 * The disambiguation page had two links, both of which linked to the same article. It therefore wasn't doing any disambiguating.   	2105	True	user	random	train
1	078832672.1	"  ==Club 077==  A proposed deletion template has been added to the article Club 077, suggesting that it be deleted according to the proposed deletion process. All contributions are appreciated, but this article may not satisfy Wikipedia's criteria for inclusion, and the deletion notice should explain why (see also ""What Wikipedia is not"" and Wikipedia's deletion policy).  You may prevent the proposed deletion by removing the {{dated prod}} notice, but please explain why you disagree with the proposed deletion in your edit summary or on its talk page. Also, please consider improving the article to address the issues raised. Even though removing the deletion notice will prevent deletion through the proposed deletion process, the article may still be deleted if it matches any of the speedy deletion criteria or it can be sent to Articles for Deletion, where it may be deleted if consensus to delete is reached. If you agree with the deletion of the article, and you are the only person who has made substantial edits to the page, please add  to the top of Club 077.    |  "	2117	True	user	random	train
1	0330248.1	Tie break?  There are no less than four sets of politicians first elected at the same time - what's the tiebreaker? Did some have periods out of the Dail or is it based on when they take an oath or something?  	2117	True	article	random	dev
0	241364067.1	  wang, you are an idiot. The difference between you and my 2 year old is not only that my 2 year old is more intelligent but he is not the cowardly atheist backstabbing Communist, nor the Wikipedia Stalker that like to be, hiding behind a keyboard. I dare you to execute any plan, whatever it might include.	2118	False	article	blocked	dev
1	221498233.1	REMOVING IRRELEVANT NONSENSE  Ad hominem ATTACK IN PLACE OF REASONABLE ARGUMENT SHOWS THE BANKRUPTCY OF THOSE WHO WHICH TO SILENCE ME.   MORE YOU DO MORE PERSISTENT i WILL BE COME.	2118	False	user	blocked	test
1	93630083.1	"  ==Page overrun by Muslim POV pushers==  I note that a number of Muslim Guild members are here and POV pushing heavily, screaming about ""talk page"" while never posting there and serially reverting proper material.  "	2116	True	article	blocked	train
0	518466277.1	  == Jingle Bells ==  Hi Jamie, I just wanted to let you know that I don't really like you, and you don't do a very good job.  Have a nice day being a fat editor.	2102	False	user	blocked	train
1	076606325.1	   ==Articur wirr need to be a revised== Some a row rife making fun of the chinese peopur.  Edit page prease	2117	False	article	blocked	train
1	67525445.1	Thank you for experimenting with the page December 8 on Wikipedia. Your test worked, and has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.  A link to the edit I have reverted can be found here: link. If you believe this edit should not have been reverted, please contact me.   	2116	True	user	random	train
1	215547978.1	"   Please stop. If you continue to vandalize Wikipedia, you will be blocked from editing.    :If this is a shared IP address, and you didn't make the edit, consider creating an account for yourself so you can avoid further irrelevant notices."	2118	True	user	random	train
1	271018486.1	  Don't be so sure. Bwa ha ha ha ha ha!	2119	False	user	blocked	train
0	070323637.1	  == red flag baloney ==  baloney is what your mother pleasured herself with after your father left the best part of you on her thigh...	2117	False	user	blocked	train
1	495061749.1	  Which website i added a hindu link also(  )	2102	True	user	blocked	train
1	249817330.1	  ==Changed to military time== I thought I would be bold here, So I changed the times from am-pm to military time eg: 03:11 to 23:11.	2118	True	article	blocked	train
1	608404036.1	"::Further it's obvious to me that you didn't even bother looking at the situation where a user has engaged in widespread content-blanking (which IS covered under the definition of vandalism, ""any addition, removal, or change of content, in a deliberate attempt to compromise the integrity of Wikipedia""). They suggested I take it to the ""helpdesk"", but I was given no chance to see or respond to that message until, HOURS LATER, the admin blocked in an entirely retaliatory, punitive, against-policy manner.    "	2104	True	user	blocked	train
0	66127548.1	  Oh Okay! Do you get paid to be a bitch?	2116	False	user	blocked	test
1	029854478.1	   == Your post re == The comments that you site are taken very seriously by the Wiki administration. I know you're on Wikibreak (I am on a semi-break myself), but if you have a mo you might want to pursue it in the appropriate forum. A few harsh remarks here and there can slip by, but the ones you mention are beyond the pale. 	2117	True	user	random	train
1	093247904.1	  ==Mac how-to== On the Apple Macintosh, many special characters are available by typing while holding down the option key, or option and shift keys together, and these are shown in the Keyboard Viewer. In Macintosh English-language keyboard layouts, the curved opening single quotation mark is typed option-], and a curved closing single quotation mark (apostrophe) is typed with the shortcut option-shift-].  Similarly, the curved curved “double” quotation marks are typed option-[ and option-shift-[.)  On mac OS X  the Character Palette gives access to all the unicode characters, and can show the unicode tables giving the number. I've shown a version of the paragraphs above at Apostrophe#Entering typographic apostrophes which also shows how to enter unicode characters in MS Windows. Presumably this info should appear here, not sure how to organise it - a new subsection? ... ,  	2118	True	article	random	train
1	237586875.1	"  == New Jersey ==  Becarefull with AWB. You changed some words that were correctly ""new jersey"" in that they were the new jersies of the team to New Jersey. Not that big a deal as someone does this every other month or so. But I just wanted to let you know to be vigilant with checking what AWB wants to change, its often wrong. -  "	2118	True	user	random	dev
1	63661954.1	The American Indian Movement  Remember Wounded Knee!  	2116	True	article	blocked	train
1	215271596.1	  the knife hits entry doesnt even exist anymore! spotting is a widespread methods for smoking cannabis. i see that joints and bongs have their own page, whats the deal here, huh?	2118	False	article	blocked	test
1	436817382.1	  == The Times, Badminton ==  You added recently results of the All England 0902. Can you access these old issues of The Times? I would need more results of the finals, and also the finalists from 0903 to 0937. Best   	2100	True	user	random	train
1	566137719.1	 (as honorific title)	2103	True	article	random	dev
0	638684227.1	 I used to be nice to all Wikipedians till the day I met Wikicology. He is a pest in my garden. A weed in my farm and a fucking virus in my system!	2104	True	user	blocked	train
1	404007025.1	Thanks POD. Maybe there is hope that you will return to the light.  	2100	False	user	blocked	test
1	553864931.1	"  == Beware of the Leopard ==  After reading your comment here, I was reminded so vividly of this passage, that I had to share:  Sorry to ""junk up"" your talkpage, but it seemed too apt to miss.   "	2103	True	user	random	dev
1	30303101.1	"Just for general use of the wiki, please review Wikipedia:Welcome%2C_newcomers. It's good for everyone to read through no matter their experience level (I know you've been active for a while now). Please also consider creating a distinct user account. Thanks!    == Reverts == "	2115	True	user	blocked	dev
1	468785874.1	, as you can see I tried to reason with the user and tried to make us move on from previous arguments	2100	True	user	blocked	test
1	93303429.1	  == Hi, hope this make my case clearer for diambig ==  On a google search , just about 19% of the pages for the National Rugby League, so I think that makes a good case for a redirect with a link to NRL (Disambiguation).  	2116	True	user	blocked	test
1	58463193.1	" ::::Ah, so you admit your violation to WP:OWN. And Bunchofgrapes little biased ""support"" (based on... well, we all know what) is simply amusing. But... then, seeing how you expect to be treated like a queen and that whatever you say goes: no. This is not your article. You do not have the rights to decide what is ""trolling"" and all of this bullsh*t. Learn your lesson, wise up, and start respecting the decisions of others. You are not the only person in this world, and you are also not anybody such as Queen Elizabeth, who would certainly rid of your rudeness without argument. ::::I have no interest in enhancing this article any further. Let it weep all that it wants. And enough of the email-is-perfect-let's-sock conversations. I am done with you, I am done with you, I am done with you. This is history. Thank God. — |  "	2116	True	article	blocked	test
0	322738325.1	Your still a dickface dude.  	2119	False	user	blocked	train
1	282230668.1	"  == A shorther list ==  A shorter list would be ""Artists who haven't covered a Beatles song""   "	2119	True	article	blocked	dev
1	89942259.1	"  ==Hans Schuler==  Schuler's a piece of work. He certainly chalked up a lot of minuments, so putting him in the ""monuments"" section would certainly be defensible. On the other hand, the sort of piece that won him the Paris Salon prize and fetches high prices at auction to this day is probably more like this one: , which just sold at Christies in London for over twelve thousand dollars. The most important Schuler piece in the Walters Art Museum is of this sort - an extremely sensual, forlorn, decidedly unmonumental, and almost embarrassinbly life-like Ariadne writhing in an agony of sexual abandonment. Very decadent, very fin-de-siécle, and apparently very appealing to the present-day avoir-de-l'argent. Please do advise.  "	2116	True	user	random	test
1	040955664.1	  ==move request== I would recommend this page is moved to Maroon-bellied Parakeet, with this (Maroon-bellied Conure) becomming a redirect page. Maroon-bellied Parakeet is the name used by all major authorities that I know of, notably the South American Classification Committee (and therefore also AOU), Sibley & Monroe, Clements and Howard & Moore. It is also the name used in the recently published BIRDS OF THE WORLD Recommended English Names by Gill & Wright. Having spend considerable times in the field where it occurs, I have yet to hear anyone referring to it as a conure in these regions. This term is, as far as I know, strictly used in aviculture. I have seen the argument used that it, as well as other members of the genus Pyrrhura, are conures, but not parakeets (and it would therefore be wrong to call them parakeets), but this is wrong, as both groups as typically defined (see conure and parakeet) are polyphyletic. 	2117	True	article	random	train
1	097081903.1	"   Please do not vandalize pages, as you did with this edit to Alat. If you continue to do so, you will be blocked from editing.   "	2118	True	user	random	train
1	692522700.1	"  Are you reading these messages at all?   "	2105	True	user	random	dev
1	97948817.1	   the last sentance of this article doesn't make any sense.  I don't know how to fix it.	2117	False	article	blocked	train
1	303541333.1	Conclusions=== ::You have only cited 8 CID reports to support your assertion that the 46+ CID reports show rampant backtracking, refutation and highly suspect veracity. These 8 fail to show anything remotely resembling that. Should I assume you are starting with these 8, and working your way up to the actual damning CID reports? I'll await your identification of them. (Save yourself some typing and just quote the relevant contradictions you think you see, I can read the full transcripts myself.)      =	2119	True	article	random	dev
1	26858899.1	 :It showed up for me. Anyway, Eric, how's this for color photos?   	2115	True	article	random	test
1	339512215.1	 NO I HATE IT BECAUSE YOU DELETE EVERYTHING	2101	True	user	blocked	dev
1	243903658.1	  Nonetheless lactose has a hemiacetal group while e.g. sucrose and trehalose don't (they are locked acetals)	2118	False	article	blocked	train
0	6243519.1	  Who are you? I think you are a bully, and of course bullies hate to be called what they are. Some anonymous user is threatening me... who is NAWLINWIKI.. I don't know who she is. She could be a terrorist. A pedophile. Could be anybody. But what I already know, she's voted to DELETE my first page, hasn't given good reasons, and is now threatening to block me... yeah, I do not believe you have my best interests, or the public's in mind. Of course I don't. I hope you're not actually somebody wikipedia takes serious. You have no idea how to talk to people, and you lecture me. What's your real name, boy?	2104	True	user	blocked	test
1	3111065.1	I'm really sorry about all the vandalism I find Wikipedia to be very useful resource, but at the same time adding non-sense and jokes is always quite tempting for me. That being said, I'm going to try to stop vandalizing Wikipedia so much.     	2101	False	user	blocked	train
1	322078614.1	"  == Wester Civ ==   Hello,   I had gotten an e-mail from one of Western Civ's fans asking why they don't have a wikipedia page. I remembered that there had been one at one point in time so I traced it back to you. I am not an active wiki user, so I do hope you forgive my lack of knowledge on how this works. I have read the reason for deletion and I have also read all of the criteria that must be met by a band to be considered notable. If I read the deletion log correctly I see that the reason for deletion was listed as ""expired prod - borderline db-band"" That said, I am including (as references) in this message links to their three published albums, a list of press garnered and links to some of their fan pages online. If you google the words ""Western Civ"" the band is the second and third return on google. I do believe that these elements are all examples of ""Notability"" http://en.wikipedia.org/wiki/Wikipedia:Notability_(music) as Wikipedia defines it for music. Since the page ""Western Civ"" http://en.wikipedia.org/wiki/Western_Civ is simply being used to redirect people to the ""Western Culture"" article at the moment, I do hope you will reestablish this page to it's original form, as a wiki for the band ""Western Civ""  References: Link to Western Civ's published works: www.cdbaby.com/all/westernciv  Link to Western Civ's media press kit which includes 01 (of over 011) published reviews and articles about ""Western Civ"" as well as a partial list of FM stations that are playing Western Civ's music: www.sonicbids.com/westernciv  Links to Western Civ's websites:  www.myspace.com/westernciv www.twitter.com/westernciv www.westerncivrock.com  Please let me know where to go from here. I'll be looking forward to speaking with you further.  Thank You,    manager, Western Civ"	2119	True	user	random	test
1	84706587.1	 ::Conspiracies do not 'occur', they are being perpetrated.   	2116	False	article	blocked	test
1	270595081.1	"  == In result to ed07's comment above ==  I'm doing rubbishly on that level and I barely do anything to articles.  "	2119	True	user	random	train
1	347213958.1	  I agree the Scholarpedia article is better. The emphasis here on point hypotheses seems restrictive - learning about continuous-valued parameters is often seen as more intuitive (though both have a place).   	2101	True	article	random	dev
1	006849939.1	"OK... the towers part, I have no idea ). The map in the original Serbian article should help you out though. But I think I know what is confusing you. There are 3 parts of the fort. The foward, back, and the upper city. The forward city is comprised of TWO parts, the upper and the lower. This ""upper"" part of the forward city is NOT the upper city. Here:  *Forward city (the lowest, X axis) **Upper part (higher, Z axis) **Lower part (lower, Z axis) *Back city (higher than forward, X axis) *Upper city (higher, completely at the back, X axis)  That's how I'm reading it, and I'm pretty sure I'm right. And if you look at the map, tower 0 is in the upper city, and it's what the word 'citadel' is referring to. Now the moat... in the Serbian article, the present tense is used (""jer je povezan sa Dunavom""), so the moat is still connected, BUT the Danube is not filling it with water now (""koji ga je verovatno punio"", trns. ""which probably filled it with water"").  "	2117	True	user	random	train
1	266717841.1	  There is definately a major difference between caucasian and white.  Users slrubenstein and alun are definately taking a racist stance toward this article, and both sides can throw up rules and regs set by wikipedia to hide behind and attempt to justify your points of view (cited sources or not, it's obvious your point of view determines which sources you cite, and or choose not to), but this article as it exists is just wrong.  I believe wikipedia would be better served by deleting this article, and adding a new sub-section in the races and caucasian articles if it this is not changed to reflect what 99.9% of the people on this earth consider a 'white person' to be, this 99.9% obviously not including alun & slrubenstein.  When it comes down to it, the term 'white person' can't really be defined, it's technically not a race, and any references sited are going to be garbage, as you can find hundreds of them from what could be considered reliable sources that directly defy one another.  All that could be done for this article would be to direct it towards a view that most people agree with, or delete it entirely, but as it currently exists, I say again it's a joke.  You can cite all the references you want, and state all the wikipedia rules you want, you just can't understand that what you believe just isn't what an overwhelming majority of the rest of the human race does, and as I said before, there's no way of either side proving the case for either side here, as 'white people' don't scientifically exist.  So, since you guys are obviously the type that will fight to the bitter end for some worthless cause, even though you have to know that most everyone disagrees with your understanding of what a 'white person' is, just do us all a favor and either delete this article (since there is no factual ground for either side to stand on), or just accept that the overwhelming majority of people see this differently from you, get over it, and let the majority rule on this article about a group of people that doesn't scientifically exist. /end commafest 2119	2119	False	article	random	train
1	455782077.1	  == Sources? ==  We were not allowed to add that he about to lose me and burning up were only on select dates without a source. But it says gimme more contains elements from get naked, drop dead has elements from inside out, and womanizer and toxic are remixed. There are no sources for any of this information so it should be removed from the setlist! The rules should apply to all.	2100	False	article	random	train
1	47155176.1	 I think this car should be kept separate from the Oldsmobile Cutlass because while it shared the same name, it was a different car, from what I understand.  The 0989 Cutlass Cruiser, for example, was a B-Body station wagon, like the Buick Estate(?).   	2116	True	article	random	train
1	08906448.1	 Danny, I have reverted your unjustified changes, as there are millions of people out there who have not given an opinion, and you cannot just throw what appears to be a tantrum because you are embittered by an argument with someone else. You alone do not possess the world's views. If someone got two people to agree with them that the entire JW page was to be banned and removed, would you allow this? Obviously not. The opinions of you, and one other, hardly justify or counteract the possible millions of views of others. Sorry, but you need to address your problems with the other poster, before you go removing text, as it looks like you are just being vindictive, which is not a tangible reason to edit anything. Regards, Elenap.  05th of July 2115  	2115	True	article	blocked	train
1	30125281.1	" ::""Boldly""?  Redirecting a page without consensus after a vote that clearly showed that there was no consensus, whether done ""boldly"" or cowardly, is unethical. You knew that there's no consensus yet you redirected it. When there is no consensus, the default is to keep.  "	2115	True	user	random	test
1	232794430.1	REDIRECT Talk:List of selected contemporary repertoire for guitar	2118	True	article	random	dev
1	482356065.1	" *Well, you could probably help by telling my detractor first to stop trolling for fire if indeed he knows what is good for him, especially before my secret-admirer/stalker/impostor goes after him without our prior knowledge. FWIW, the Indian boy can haz a rotten weekend for I care but I'm not about to ruin a cool, perfect evening before my graveyard shift starts.   "	2102	True	user	blocked	train
